NAME:DocumentExpressionEditorTreeCellRenderer Component getTreeCellRendererComponent(JTree tree, Object value, boolean sel, boolean expanded, boolean leaf, int row, boolean hasFocus): get (V)  | tree (NM) cell (NM) renderer (NM) component (N) 
NAME:DocumentExpressionEditorTreeCellRenderer ImageIcon getElementIcon(Object value): get (V)  | element (NM) icon (N) 
NAME:DocumentHandler void insertUpdate(DocumentEvent evt): insert (V)  | update (N) 
NAME:DocumentHandler void removeUpdate(DocumentEvent evt): remove (V)  | update (N) 
NAME:DocumentSheetPanel JReportFrame getJReportFrame(): get (V)  | J (NM) report (NM) frame (N) 
NAME:DocumentSheetPanel ReportBandSheetPanel getReportBandSheetPanel(): get (V)  | report (NM) band (NM) sheet (NM) panel (N) 
NAME:DocumentSheetPanel ReportElementSheetPanel getReportElementSheetPanel(): get (V)  | report (NM) element (NM) sheet (NM) panel (N) 
NAME:DocumentSheetPanel ReportObjectSheetPanel getReportObjectSheetPanel(): get (V)  | report (NM) object (NM) sheet (NM) panel (N) 
NAME:DocumentSheetPanel ReportSheetPanel getReportSheetPanel(): get (V)  | report (NM) sheet (NM) panel (N) 
NAME:DocumentSheetPanel int getCurrentMode(): get (V)  | current (NM) mode (N) 
NAME:DocumentSheetPanel void initComponents(): init (V)  | components (N) 
NAME:DocumentSheetPanel void setCurrentMode(int newMode): set (V)  | current (NM) mode (N) 
NAME:DocumentSheetPanel void setJReportFrame(JReportFrame jReportFrame): set (V)  | J (NM) report (NM) frame (N) 
NAME:DocumentSheetPanel void setPropertyLabelError(String propertyName, String error): set (V)  | property (NM) label (NM) error (N) 
NAME:DocumentSheetPanel void setReportBandSheetPanel(ReportBandSheetPanel reportBandSheetPanel): set (V)  | report (NM) band (NM) sheet (NM) panel (N) 
NAME:DocumentSheetPanel void setReportElementSheetPanel(ReportElementSheetPanel reportElementSheetPanel): set (V)  | report (NM) element (NM) sheet (NM) panel (N) 
NAME:DocumentSheetPanel void setReportObjectSheetPanel(ReportObjectSheetPanel reportObjectSheetPanel): set (V)  | report (NM) object (NM) sheet (NM) panel (N) 
NAME:DocumentSheetPanel void setReportSheetPanel(ReportSheetPanel reportSheetPanel): set (V)  | report (NM) sheet (NM) panel (N) 
NAME:DocumentSheetPanel void updateView(): update (V)  | view (N) 
NAME:DocumentStructureExportHandler Transferable createTransferable(JComponent c): create (V)  | transferable (N) 
NAME:DocumentStructureExportHandler int getSourceActions(JComponent c): get (V)  | source (NM) actions (N) 
NAME:DocumentStructurePanel DocumentStructureTreeNode findBandTreeNode(Band band): find (V)  | band (NM) tree (NM) node (N) 
NAME:DocumentStructurePanel DocumentStructureTreeNode findElementTreeNode(ReportElement re, boolean searchInYourBandOnly): find (V)  | element (NM) tree (NM) node (N) 
NAME:DocumentStructurePanel JReportFrame getJReportFrame(): get (V)  | J (NM) report (NM) frame (N) 
NAME:DocumentStructurePanel List getOpenedPaths(): get (V)  | opened (NM) paths (N) 
NAME:DocumentStructurePanel List getSelectedObjects(): get (V)  | selected (NM) objects (N) 
NAME:DocumentStructurePanel SubDataset getSelectedSubDataset(): get (V)  | selected (NM) sub (NM) dataset (N) 
NAME:DocumentStructurePanel void applyI18n(): apply (V)  | I (NM) 18 (D) n (N) 
NAME:DocumentStructurePanel void expandPath(ReportObjectTreeNode node): expand (V)  | path (N) 
NAME:DocumentStructurePanel void initComponents(): init (V)  | components (N) 
NAME:DocumentStructurePanel void jPopupMenuFieldsPopupMenuWillBecomeVisible(PopupMenuEvent evt): j (V)  | popup (NM) menu (NM) fields (NM) popup (NM) menu (NM) will (NM) become (NM) visible (N) 
NAME:DocumentStructurePanel void printSelectedPaths(String prefix): print (V)  | selected (NM) paths (N) 
NAME:DocumentStructurePanel void setDontHandleEvent(boolean dontHandleEvent): set (V)  | dont (NM) handle (NM) event (N) 
NAME:DocumentStructurePanel void setJReportFrame(JReportFrame jReportFrame): set (V)  | J (NM) report (NM) frame (N) 
NAME:DocumentStructurePanel void setPasteEnebled(boolean enabled): set (V)  | paste (NM) enebled (N) 
NAME:DocumentStructurePanel void setSelectedObject(Object obj): set (V)  | selected (NM) object (N) 
NAME:DocumentStructurePanel void updateDocumentStructureTree(): update (V)  | document (NM) structure (NM) tree (N) 
NAME:DocumentStructurePanel void updateDocumentStructureTree(JReportFrame jrf): update (V)  | document (NM) structure (NM) tree (N) 
NAME:DocumentStructurePanel void updateReportObjects(JReportFrame jrf, List openedNodeIds): update (V)  | report (NM) objects (N) 
NAME:DocumentStructurePanel void updateSubDatasetNode(ReportObjectTreeNode subDatasetNode, List openedNodeIds): update (V)  | sub (NM) dataset (NM) node (N) 
NAME:DocumentStructurePanel void updateSubDatasetNode(SubDataset subDataset, List openedNodeIds): update (V)  | sub (NM) dataset (NM) node (N) 
NAME:DocumentStructurePanel void updateSubDatasets(List openedPaths): update (V)  | sub (NM) datasets (N) 
NAME:DocumentStructureTreeCellRenderer Component getTreeCellRendererComponent(JTree tree, Object value, boolean sel, boolean expanded, boolean leaf, int row, boolean hasFocus): get (V)  | tree (NM) cell (NM) renderer (NM) component (N) 
NAME:DocumentStructureTreeCellRenderer ImageIcon getElementIcon(Object value): get (V)  | element (NM) icon (N) 
NAME:DocumentStructureTreeNode String getNodeId(): get (V)  | node (NM) id (N) 
NAME:DocumentTreeEntry JReportFrame getJrf(): get (V)  | jrf (N) 
NAME:DocumentTreeEntry String getFilename(): get (V)  | filename (N) 
NAME:DocumentTreeEntry void setFilename(String filename): set (V)  | filename (N) 
NAME:DocumentTreeEntry void setJrf(JReportFrame jrf): set (V)  | jrf (N) 
NAME:DoubleSheetProperty JComponent getEditor(): get (V)  | editor (N) 
NAME:DoubleSheetProperty Object getEditorValue(JComponent component): get (V)  | editor (NM) value (N) 
NAME:DoubleSheetProperty void setEditorValue(JComponent component, Object str): set (V)  | editor (NM) value (N) 
NAME:DriverPool static Driver getDriver(String jdbcURL): get (V)  | driver (N) 
NAME:DriverPool static void deregisterDriver(Driver jdbcDriver): deregister (V)  | driver (N) 
NAME:DriverPool static void registerDriver(String driverClass, ClassLoader cl): register (V)  | driver (N) 
NAME:EJBQLConnection Connection getConnection(): get (V)  | connection (N) 
NAME:EJBQLConnection EntityManager getEntityManager(): get (V)  | entity (NM) manager (N) 
NAME:EJBQLConnection HashMap getProperties(): get (V)  | properties (N) 
NAME:EJBQLConnection IReportConnectionEditor getIReportConnectionEditor(): get (V)  | I (NM) report (NM) connection (NM) editor (N) 
NAME:EJBQLConnection JRDataSource getJRDataSource(): get (V)  | JR (NM) data (NM) source (N) 
NAME:EJBQLConnection String getDescription(): get (V)  | description (N) 
NAME:EJBQLConnection void closeEntityManager(): close (V)  | entity (NM) manager (N) 
NAME:EJBQLConnection void loadProperties(HashMap map): load (V)  | properties (N) 
NAME:EJBQLConnectionEditor IReportConnection getIReportConnection(): get (V)  | I (NM) report (NM) connection (N) 
NAME:EJBQLConnectionEditor void applyI18n(): apply (V)  | I (NM) 18 (D) n (N) 
NAME:EJBQLConnectionEditor void initComponents(): init (V)  | components (N) 
NAME:EJBQLConnectionEditor void setIReportConnection(IReportConnection c): set (V)  | I (NM) report (NM) connection (N) 
NAME:EJBQLFieldsProvider FieldsProviderEditor getEditorComponent(ReportQueryDialog reportQueryDialog): get (V)  | editor (NM) component (N) 
NAME:EJBQLFieldsProvider JRField getFields(IReportConnection con, JRDataset reportDataset, Map parameters): get (V)  | fields (N) 
NAME:EJBQLFieldsProvider String designQuery(IReportConnection con, String query, ReportQueryDialog reportQueryDialog): design (V)  | query (N) 
NAME:EJBQLFieldsReader HashMap getQueryParameters(): get (V)  | query (NM) parameters (N) 
NAME:EJBQLFieldsReader Interpreter getInterpreter(): get (V)  | interpreter (N) 
NAME:EJBQLFieldsReader Interpreter prepareExpressionEvaluator(): prepare (V)  | expression (NM) evaluator (N) 
NAME:EJBQLFieldsReader JRField createField(Object obj, int pos): create (V)  | field (N) 
NAME:EJBQLFieldsReader String getQueryString(): get (V)  | query (NM) string (N) 
NAME:EJBQLFieldsReader String getSingleClassName(): get (V)  | single (NM) class (NM) name (N) 
NAME:EJBQLFieldsReader String prepareQuery(): prepare (V)  | query (N) 
NAME:EJBQLFieldsReader Vector getFields(Object obj): get (V)  | fields (N) 
NAME:EJBQLFieldsReader Vector getReportParameters(): get (V)  | report (NM) parameters (N) 
NAME:EJBQLFieldsReader Vector readFields(): read (V)  | fields (N) 
NAME:EJBQLFieldsReader static String getLiteral(String name): get (V)  | literal (N) 
NAME:EJBQLFieldsReader void setInterpreter(Interpreter interpreter): set (V)  | interpreter (N) 
NAME:EJBQLFieldsReader void setParameter(Query query, String hqlParamName, Object parameterValue): set (V)  | parameter (N) 
NAME:EJBQLFieldsReader void setQueryParameters(HashMap queryParameters): set (V)  | query (NM) parameters (N) 
NAME:EJBQLFieldsReader void setQueryString(String queryString): set (V)  | query (NM) string (N) 
NAME:EJBQLFieldsReader void setReportParameters(Vector reportParameters): set (V)  | report (NM) parameters (N) 
NAME:EJBQLFieldsReader void setSingleClassName(String singleClassName): set (V)  | single (NM) class (NM) name (N) 
NAME:EiffelTokenMarker byte markTokensImpl(byte token, Segment line, int lineIndex): mark (V)  | tokens (NM) impl (N) 
NAME:EiffelTokenMarker static KeywordMap getKeywords(): get (V)  | keywords (N) 
NAME:ElementGroup String getName(): get (V)  | name (N) 
NAME:ElementGroup void setName(String name): set (V)  | name (N) 
NAME:ElementInfo String getPath(): get (V)  | path (N) 
NAME:ElementInfo int addChild(String name): add (V)  | child (N) 
NAME:ElementInfo void setPath(String path): set (V)  | path (N) 
NAME:ElementPropertiesDialog JRTextExpressionArea getJRTextExpressionArea(JComponent c, int x, int y): get (V)  | JR (NM) text (NM) expression (NM) area (N) 
NAME:ElementPropertiesDialog Vector getElementSelection(): get (V)  | element (NM) selection (N) 
NAME:ElementPropertiesDialog void applyI18n(): apply (V)  | I (NM) 18 (D) n (N) 
NAME:ElementPropertiesDialog void clearExpressionEditorContext(): clear (V)  | expression (NM) editor (NM) context (N) 
NAME:ElementPropertiesDialog void closeDialog(WindowEvent evt): close (V)  | dialog (N) 
NAME:ElementPropertiesDialog void fireReportElementsChangedEvent(String propertyName, Object newValue): fire (V)  | report (NM) elements (NM) changed (NM) event (N) 
NAME:ElementPropertiesDialog void gotoTab(int tabCode): goto (V)  | tab (N) 
NAME:ElementPropertiesDialog void initComponents(): init (V)  | components (N) 
NAME:ElementPropertiesDialog void initExpressionArea(JRTextExpressionArea area): init (V)  | expression (NM) area (N) 
NAME:ElementPropertiesDialog void jComboBoxHorizontalAlignmentActionPerformed1(ActionEvent evt): j (V)  | combo (NM) box (NM) horizontal (NM) alignment (NM) action (NM) performed (N) 1 (D) 
NAME:ElementPropertiesDialog void jComboBoxScaleActionPerformed1(ActionEvent evt): j (V)  | combo (NM) box (NM) scale (NM) action (NM) performed (N) 1 (D) 
NAME:ElementPropertiesDialog void jComboBoxVerticalAlignmentActionPerformed1(ActionEvent evt): j (V)  | combo (NM) box (NM) vertical (NM) alignment (NM) action (NM) performed (N) 1 (D) 
NAME:ElementPropertiesDialog void jNumberFieldBCHeightjNumberFieldTopActionPerformed1(ActionEvent evt): j (V)  | number (NM) field (NM) BC (NM) heightj (NM) number (NM) field (NM) top (NM) action (NM) performed (N) 1 (D) 
NAME:ElementPropertiesDialog void jNumberFieldTopActionPerformed1(ActionEvent evt): j (V)  | number (NM) field (NM) top (NM) action (NM) performed (N) 1 (D) 
NAME:ElementPropertiesDialog void modifyCrosstabParameter(int paramExpressionId): modify (V)  | crosstab (NM) parameter (N) 
NAME:ElementPropertiesDialog void modifyLinkParameter(int paramExpressionId): modify (V)  | link (NM) parameter (N) 
NAME:ElementPropertiesDialog void modifySubreportParameter(int paramExpressionId): modify (V)  | subreport (NM) parameter (N) 
NAME:ElementPropertiesDialog void repaintEditor(): repaint (V)  | editor (N) 
NAME:ElementPropertiesDialog void setFocusedExpression(int expID, int paramIdex): set (V)  | focused (NM) expression (N) 
NAME:ElementPropertiesDialog void setInit(boolean init): set (V)  | init (N) 
NAME:ElementPropertiesDialog void setJReportFrame(JReportFrame jrf): set (V)  | J (NM) report (NM) frame (N) 
NAME:ElementPropertiesDialog void setVisible(boolean visible): set (V)  | visible (N) 
NAME:ElementPropertiesDialog void updateBands(): update (V)  | bands (N) 
NAME:ElementPropertiesDialog void updateFonts(): update (V)  | fonts (N) 
NAME:ElementPropertiesDialog void updateGroups(): update (V)  | groups (N) 
NAME:ElementPropertiesDialog void updateReportFonts(): update (V)  | report (NM) fonts (N) 
NAME:ElementPropertiesDialog void updateSelection(): update (V)  | selection (N) 
NAME:ElementPropertiesDialog void updateSelection(boolean force): update (V)  | selection (N) 
NAME:ElementPropertiesDialog void updateStyles(): update (V)  | styles (N) 
NAME:ElementStack String getCurrentPath(): get (V)  | current (NM) path (N) 
NAME:ElementStack void popElement(): pop (V)  | element (N) 
NAME:ElementStack void pushElement(String elementName): push (V)  | element (N) 
NAME:ElementTransformation void captureCurrent(Object obj): capture (V)  | current (N) 
NAME:EllipseReportElement ReportElement cloneMe(): clone (V)  | me (N) 
NAME:EllipseReportElement void drawGraphicsElement(Graphics2D g, String pen, double zoom_factor, int x_shift_origin, int y_shift_origin): draw (V)  | graphics (NM) element (N) 
NAME:EllipseReportElement void drawObject(Graphics2D g, double zoom_factor, int x_shift_origin, int y_shift_origin): draw (V)  | object (N) 
NAME:ErrorLocator CrosstabCell findCell(CrosstabReportElement re, String xpath): find (V)  | cell (N) 
NAME:ErrorLocator JReportFrame getJReportFrame(): get (V)  | J (NM) report (NM) frame (N) 
NAME:ErrorLocator Object addSectionHyperlinkExpressionsInfo(Object startingExpressionInfo, String xpath): add (V)  | section (NM) hyperlink (NM) expressions (NM) info (N) 
NAME:ErrorLocator Object parseDataset(String xpath): parse (V)  | dataset (N) 
NAME:ErrorLocator ReportElement findElement(Vector elements, String xpath): find (V)  | element (N) 
NAME:ErrorLocator ReportElement findElement(Vector elements, String xpath, CrosstabCell cell): find (V)  | element (N) 
NAME:ErrorLocator String getErrorString(): get (V)  | error (NM) string (N) 
NAME:ErrorLocator int getNodeIndex(String exp): get (V)  | node (NM) index (N) 
NAME:ErrorLocator void parseBand(Report report, Band band, String xpath): parse (V)  | band (N) 
NAME:ErrorLocator void parseElement(ReportElement re, String xpath, CrosstabReportElement cre): parse (V)  | element (N) 
NAME:ErrorLocator void parseError(String xpath, String errormsg): parse (V)  | error (N) 
NAME:ErrorLocator void parseParameter(SubDataset subDataset, JRParameter param, String xpath): parse (V)  | parameter (N) 
NAME:ErrorLocator void parseReportElement(ReportElement re, String xpath, CrosstabReportElement cre): parse (V)  | report (NM) element (N) 
NAME:ErrorLocator void parseSubDataset(SubDataset subdataset, String xpath): parse (V)  | sub (NM) dataset (N) 
NAME:ErrorLocator void parseVariable(SubDataset subDataset, JRVariable variable, String xpath): parse (V)  | variable (N) 
NAME:ErrorLocator void setErrorString(String errorString): set (V)  | error (NM) string (N) 
NAME:ErrorLocator void setJReportFrame(JReportFrame jReportFrame): set (V)  | J (NM) report (NM) frame (N) 
NAME:ErrorsCollector List getProblemItems(): get (V)  | problem (NM) items (N) 
NAME:ErrorsCollector void addMarker(IProblem problem, SourceLocation location): add (V)  | marker (N) 
NAME:ErrorsCollector void addMarker(String message, SourceLocation location): add (V)  | marker (N) 
